include,name,suggested_category,longitude,latitude,address,website,source,source_id,reason
,Brooklyn Winery,,-73.9551011,40.7172804,213 North 8th Street,https://bkwinery.com/brooklyn-wine-bar,OpenStreetMap,way/279772235,Requires manual review
,"Brooklyn Young Filmmakers Center, Inc.",,-73.97109,40.693172,"378 Myrtle Avenue, New York, 11205",,NYC DCLA,dcla-row-435,Requires manual review
,"Brooklyn Youth Chorus Academy, Inc.",,-73.993549,40.689281,"179 Pacific Street, Brooklyn, 11201",,NYC DCLA,dcla-row-436,Requires manual review
,"Brooklyn Youth Music Project, Inc.",,-73.976211,40.673345,"123 7th Ave, #169, Brooklyn, 11215",,NYC DCLA,dcla-row-437,Requires manual review
,"Brotherhood Sister Sol, Inc.",,-73.949867,40.824482,"512 W 143rd St, New York, 10031",,NYC DCLA,dcla-row-438,Requires manual review
,Brothers Cleaners,,-73.9665845,40.6876033,,,OpenStreetMap,node/6876080096,Requires manual review
,Brownstone Cleaners,,-73.981384,40.6673841,,,OpenStreetMap,node/5830803203,Requires manual review
,"Brownsville Heritage House, Inc.",,-73.905532,40.664531,"581 Mother Gaston Boulevard FL 2, New York, 11212",,NYC DCLA,dcla-row-439,Requires manual review
,Buck House,,-73.9555693,40.7856332,,https://www.buckhouse.com/,OpenStreetMap,node/11157790185,Requires manual review
,"Builders Association, Inc.",,-73.990108,40.67355,"200 6th Street, New York, 11215",,NYC DCLA,dcla-row-440,Requires manual review
,Building 92,,-73.9734438,40.6981984,,,OpenStreetMap,way/278963033,Requires manual review
,Building Beats Incorporated,,-73.95636,40.724376,"37 North 15th St, Brooklyn, 11222",,NYC DCLA,dcla-row-441,Requires manual review
,"Building for the Arts NY, Inc.",,-73.993488,40.758015,"407 W. 41st. St., New York, 10036",,NYC DCLA,dcla-row-442,Requires manual review
,"Bukharian Jewish Theater Studio, Inc.",,-73.854394,40.730758,"99-37 64th Road, Rego Park, 11374",,NYC DCLA,dcla-row-443,Requires manual review
,Bukharian Jewish Theater Vozrozhdeniye,,-73.814744,40.708914,"139-60 85th Drive, Suite 4E, Queens, 11435",,NYC DCLA,dcla-row-444,Requires manual review
,Bullstone,,-73.8997718,40.712857,61-63 Metropolitan Avenue,https://www.bullstoneny.com,OpenStreetMap,node/10948986471,Requires manual review
,Bunna Cafe,,-73.9278626,40.7048893,1084 Flushing Avenue,https://www.bunnaethiopia.net/,OpenStreetMap,node/5798954995,Requires manual review
,Bureau,,-74.0065097,40.7156153,112 Duane Street,https://bureau-inc.com/,OpenStreetMap,node/12022143172,Requires manual review
,Bushwick Branch Brooklyn Public Library,,-73.9396376,40.7045564,340 Bushwick Avenue,,OpenStreetMap,way/279652311,Requires manual review
,"Bushwick Institute of the Performing Arts, Inc.",,-73.891108,40.679412,"112 Hendrix Street, Brooklyn, 11207",,NYC DCLA,dcla-row-445,Requires manual review
,Bushwick Print Lab,,-73.9198219,40.709873,1717 Troutman Street,https://bushwickprintlab.org/,OpenStreetMap,node/5401771821,Requires manual review
,"Bushwick Starr, Inc.",,-73.90458,40.69539,"419 Eldert Street, Brooklyn, 11237",,NYC DCLA,dcla-row-446,Requires manual review
,Bushwick Twin,,-73.9083048,40.702665,1733 Palmetto Street,,OpenStreetMap,node/13762016754,Requires manual review
,Butcher Block,,-73.9235377,40.7441547,43-46 Queens Boulevard,,OpenStreetMap,way/1257995870,Requires manual review
,Butler Library,,-73.9631907,40.8063671,535 West 114th Street,,OpenStreetMap,way/274995721,Requires manual review
,Butterfield Catering & Kitchen,,-73.9471578,40.7808108,346 East 92nd Street,https://www.butterfieldnyc.com/,OpenStreetMap,node/5540430056,Requires manual review
,Buttermilk Bakeshop,,-73.9817938,40.6748095,,https://buttermilkbakeshop.com/,OpenStreetMap,node/5600963729,Requires manual review
,"BxArts Factory, Inc.",,-73.922484,40.82044,"240 E 153rd St, BRONX, 10451",,NYC DCLA,dcla-row-447,Requires manual review
,Byrd Hoffman Watermill Foundation,,-73.990772,40.746965,"115 W 29th St., New York, 10001",,NYC DCLA,dcla-row-448,Requires manual review
,C & A Iron Works,,-73.995993,40.6707471,65 13th Street,,OpenStreetMap,way/881704530,Requires manual review
,C & K Art Center,,-73.995052,40.6145201,7304 18th Avenue,,OpenStreetMap,node/6294506602,OpenStreetMap arts-centre tag
,C & K Art Gallery,,-73.9811135,40.6853136,,,OpenStreetMap,node/9032875158,Design-related museum or gallery
,C T Electric,,-73.9982749,40.6742526,,,OpenStreetMap,node/11288747757,Requires manual review
,C&C Iron Works,,-74.1199733,40.6367535,,,OpenStreetMap,node/13191522518,Requires manual review
,C.C.W. Mechanical,,-73.9807126,40.6523535,,https://www.ccwsheetmetal.com,OpenStreetMap,node/8857918781,Requires manual review
,C.D.E. Air Conditioning,,-74.0074592,40.6536846,321 39th Street,https://www.cdeair.com,OpenStreetMap,way/249604104,Requires manual review
,"C.I.D. Plumbing, Water Heaters, and Drain Cleaning",,-73.9350784,40.7037575,9 White Street,https://www.cid247.com/,OpenStreetMap,node/11955781530,Requires manual review
,C24 Gallery,,-74.0061341,40.7492207,560 West 24th Street,https://www.c24gallery.com,OpenStreetMap,node/10859974160,Requires manual review
,C4 Choral Composer Conductor Collective,,-73.998953,40.76023,"601 W 41st St, New York, 10036",,NYC DCLA,dcla-row-449,Requires manual review
,Caborca Inc.,,-73.949043,40.68339,"210 Jefferson Ave, Brooklyn, 11216",,NYC DCLA,dcla-row-451,Requires manual review
,Caelum Gallery,,-74.0042111,40.7499804,526 West 26th Street,https://www.caelumgallery.com,OpenStreetMap,node/10859974143,Requires manual review
,Calliope Brass Music Association,,-73.918245,40.870707,"41 Park Terrace West #E6, New York, 10034",,NYC DCLA,dcla-row-452,Requires manual review
,Calliope Creative Foundation,,-73.987876,40.755547,"200 W 41st St, New York, 10036",,NYC DCLA,dcla-row-453,Requires manual review
,"Calpulli Mexican Dance Company, Inc.",,-73.891337,40.762276,"2512 77th Street, East Elmhurst, 11370",,NYC DCLA,dcla-row-454,Requires manual review
,CAMBA,,-73.9568901,40.6503532,,https://camba.org,OpenStreetMap,node/2549882044,Requires manual review
,Cambridge Cleaners,,-73.9739039,40.7478259,719 2nd Avenue,,OpenStreetMap,node/2714777543,Requires manual review
,Cameo Metal Products,,-73.9933324,40.6701582,,https://www.cameometal.com,OpenStreetMap,node/6803530627,Requires manual review
,"Camera Club of New York, Inc.",,-73.987936,40.720884,"154 Ludlow Street, New York, 10002",,NYC DCLA,dcla-row-455,Requires manual review
,"Camera News, Inc.",,-73.991944,40.754296,"545 Eighth Avenue, New York, 10018",,NYC DCLA,dcla-row-456,Requires manual review
,CAMERATA INTERNAZIONALE INC,,-73.985282,40.747428,"325 5TH AVE., NEW YORK, 10016",,NYC DCLA,dcla-row-457,Requires manual review
,Camp Friendship Brooklyn,,-73.9838049,40.6690157,339 8th Street,https://www.campfriendshipbrooklyn.com/,OpenStreetMap,node/6632010263,Requires manual review
,"Can't Sleep, Inc.",,-73.978441,40.665364,"540 9th Street #3, New York, 10034",,NYC DCLA,dcla-row-458,Requires manual review
,Canal Plastics Center,,-74.0034213,40.7208454,345 Canal Street,,OpenStreetMap,way/249664323,Requires manual review
,Canal Projects NY,,-74.0035477,40.720925,351 Canal St,https://canalprojects.org/,OpenStreetMap,node/13682816483,Requires manual review
,Canal St Studios,,-74.0135312,40.6769868,,,OpenStreetMap,node/10802257008,Requires manual review
,Cangelosi & Sons Moulding - Millwork,,-74.1468577,40.6380504,,,OpenStreetMap,node/13188809595,Requires manual review
,"Canopy Canopy Canopy, Inc.",,-74.000996,40.718752,"264 Canal St, 3W, New York, 10013",,NYC DCLA,dcla-row-459,Requires manual review
,"Canteen Arts, Inc.",,-73.993585,40.695347,"96 Pierrepont St. #4, Brooklyn, 11201",,NYC DCLA,dcla-row-460,Requires manual review
,"Canticorum Virtuosi, Inc.",,-73.734168,40.712607,"10248 220th Street, Queens Village, 11429",,NYC DCLA,dcla-row-461,Requires manual review
,Canvas Institute,,-74.0820778,40.6366178,,,OpenStreetMap,node/13049118645,Requires manual review
,Canvas Institute,,-74.082016,40.636519,"183 Victory Blvd, Staten Island, 10301",,NYC DCLA,dcla-row-462,Requires manual review
,"Capoeira Foundation, Inc.",,-74.009959,40.736762,"463 West Street, New York, 10014",,NYC DCLA,dcla-row-463,Requires manual review
,Cappuccino Cafe,,-74.0284475,40.6294569,,https://www.cappcafebayridge.com,OpenStreetMap,node/12384563315,Requires manual review
,Caravan of Dreams,,-73.9857058,40.7263027,405 East 6th Street,http://caravanofdreams.net/,OpenStreetMap,node/4317133391,Requires manual review
,Carbone Memorials,,-73.9039469,40.6794854,23 Conway Street,https://carbonememorials.com,OpenStreetMap,node/2885951219,Requires manual review
,Cardinal Hayes Library,,-73.9004138,40.8895439,,,OpenStreetMap,node/368049376,Requires manual review
,Cardinal Shoe Repair,,-73.8960518,40.7050449,68-07 Fresh Pond Road,,OpenStreetMap,node/5503065148,Requires manual review
,"Caribbean American Repertory Theatre, Inc.",,-73.766546,40.697103,"114-13 OVID PL, SAINT ALBANS, 11412",,NYC DCLA,dcla-row-464,Requires manual review
,Caribbean Equality Project,,-73.817646,40.683191,"10942 124th Street, South Ozone Park, 11420",,NYC DCLA,dcla-row-465,Requires manual review
,caribBEING,,-73.949722,40.652314,"1399 Nostrand Ave, Brooklyn, 11226",,NYC DCLA,dcla-row-466,Requires manual review
,Carlos Lezama Archives and Caribbean Cultural Center,,-73.943893,40.671278,"1028 St. John's Place, Brooklyn, 11213",,NYC DCLA,dcla-row-467,Requires manual review
,Carlos Seniors Upholostery,,-73.8542447,40.7521892,Roosevelt Avenue,,OpenStreetMap,node/11576871532,Requires manual review
,Carmen's Cleaning & Tailoring,,-73.9882761,40.6212154,,,OpenStreetMap,node/11984378532,Requires manual review
,Carmina,,-73.9772958,40.7545943,,,OpenStreetMap,node/12917458444,Requires manual review
,Carnegie Hall,,-73.9799125,40.7649977,,https://www.carnegiehall.org,OpenStreetMap,way/265148502,OpenStreetMap arts-centre tag
,Carnegie Hall Corporation,,-73.980445,40.764941,"881 Seventh Avenue, New York, 10019",,NYC DCLA,dcla-row-468,Requires manual review
,Carpenters Shop,,-73.937493,40.8312143,2977 Frederick Douglass Boulevard,,OpenStreetMap,node/2796632378,Requires manual review
,Carpet Bird,,-73.8334485,40.6879647,,,OpenStreetMap,node/13395416079,Requires manual review
,Carpet Cleaning Bronx,,-73.922776,40.8261237,860 Grand Concourse,https://www.bronxcarpetcleaning.com/,OpenStreetMap,node/2799552060,Requires manual review
,Carriage Trade Gallery Corporation,,-73.992764,40.717813,"277 Grand Street, New York, 10002",,NYC DCLA,dcla-row-469,Requires manual review
,Carrizal,,-73.9123247,40.6992088,1542 Gates Avenue,,OpenStreetMap,node/7126337086,Requires manual review
,Carroll Gardens Association,,-74.0024415,40.6852228,,https://www.carrollgardensassociation.com,OpenStreetMap,node/2549978396,Requires manual review
,Carroll Gardens Laundromat Dry Cleaners,,-73.9974471,40.678817,425 Court Street,,OpenStreetMap,node/2494252059,Requires manual review
,Carter Burden Center for the Aging,,-73.953478,40.771244,"1484 First Avenue, New York, 10075",,NYC DCLA,dcla-row-470,Requires manual review
,Carter Burden Gallery,,-74.0041652,40.7516054,548 West 28th Street,https://www.carterburdengallery.org,OpenStreetMap,node/10860703822,Requires manual review
,"Casa Belvedere, The Italian Cultural Foundation",,-74.0880908,40.6285635,,https://casa-belvedere.org,OpenStreetMap,node/10289644809,Requires manual review
,"Casa Belvedere, The Italian Cultural Foundation",,-74.088552,40.628788,"79 Howard Ave, Staten Island, 10301",,NYC DCLA,dcla-row-471,Requires manual review
,"Casita Maria, Inc.",,-73.893128,40.820579,"928 Simpson Street, Bronx, 10459",,NYC DCLA,dcla-row-472,Requires manual review
,Castle Hill Library,,-73.8501796,40.8266082,947 Castle Hill Avenue,https://www.nypl.org/locations/castle-hill,OpenStreetMap,way/281882563,Requires manual review
,Catalonia Plates,,-74.0885359,40.6070062,,,OpenStreetMap,node/13184510055,Requires manual review
,"Catharine Lorillard Wolfe Art Club, Inc.",,-73.991311,40.732277,"802 Broadway c/o Grace Church, New York, 10003",,NYC DCLA,dcla-row-473,Design-related name in DCLA Visual Arts discipline
,Cathedral Church of St. John the Divine,,-73.963074,40.804033,"1047 Amsterdam Ave, New York, 10025",,NYC DCLA,dcla-row-474,Requires manual review
,Cathedral Seminary House of Formation,,-73.7339099,40.7473669,,,OpenStreetMap,way/1053727128,Requires manual review
,"Catholic Charities Community Services, Archdiocese of New York",,-73.963692,40.757271,"1011 First Avenue, New York, 10022",,NYC DCLA,dcla-row-475,Requires manual review
,Caucig Fuel – Heating and Cooling Co.,,-73.9924673,40.6440804,1018 39th Street,https://nyfuelsupply.com/,OpenStreetMap,node/11043471828,Requires manual review
,Causa Artium Limited,,-73.967291,40.799407,"215 West 104th Street Box 844, New York, 10025",,NYC DCLA,dcla-row-476,Requires manual review
,Cavalier Gallery,,-74.0052508,40.7489086,530 West 24th Street,https://www.cavaliergalleries.com,OpenStreetMap,node/10859974164,Requires manual review
,"Cave Canem Foundation, Inc.",,-73.995173,40.726204,"65 Bleecker St, New York, 10012",,NYC DCLA,dcla-row-477,Requires manual review
,"CAVE Organization, Inc.",,-73.965099,40.715908,"58 Grand St, Brooklyn, 11249",,NYC DCLA,dcla-row-478,Requires manual review
,CBA Cultural & Arts Center,,-73.820163,40.748581,"137-22 Kalmia Ave, Flushing, 11355",,NYC DCLA,dcla-row-479,Requires manual review
,"CBD Music, Inc.",,-73.920162,40.831448,"1075 Grand Concourse, Bronx, 10452",,NYC DCLA,dcla-row-480,Requires manual review
,"CEC ArtsLink, Inc.",,-74.005779,40.714824,"291 Broadway, 12 Fl., New York City, 10007",,NYC DCLA,dcla-row-481,Requires manual review
,"CEC Stuyvesant Cove, Inc.",,-73.974745,40.735508,"24-20 FDR Drive Service Road East, New York, 10010",,NYC DCLA,dcla-row-482,Requires manual review
,"Cedar Lake, Inc.",,-74.004345,40.750259,"547 West 26th Street, New York, 10001",,NYC DCLA,dcla-row-483,Requires manual review
,Cedar Wood Working,,-73.9805354,40.5964234,2078 West 9th Street,,OpenStreetMap,node/2555898866,Requires manual review
,Celebrate Hope,,-74.1172876,40.572727,,,OpenStreetMap,node/13128789581,Requires manual review
,Cell Phone Repair,,-73.7300895,40.6652303,247-22A South Conduit Avenue,https://www.cricketwireless.com/,OpenStreetMap,node/6121843961,Requires manual review
,Cell Phone Repair,,-74.0040126,40.6239008,1277,,OpenStreetMap,node/9147031536,Requires manual review
,Cell Phone Repair,,-73.919744,40.7583027,32-30 Steinway Street,,OpenStreetMap,node/12156033982,Requires manual review
,Cell Theatre Co.,,-73.99969,40.745793,"338 W 23rd st, New York, 10011",,NYC DCLA,dcla-row-484,Requires manual review
,Cellaxs,,-74.1656323,40.5816395,,,OpenStreetMap,node/9057614848,Requires manual review
,Cellaxs,,-74.1658223,40.5811497,,,OpenStreetMap,way/904169944,Requires manual review
,"Center at West Park, Inc.",,-73.977332,40.788672,"263 W 86th St, New York, 10024",,NYC DCLA,dcla-row-485,Requires manual review
,Center for Architecture,,-73.9985805,40.72873,546 LaGuardia Place,https://www.centerforarchitecture.org/,OpenStreetMap,node/5747425246,Design-related museum or gallery
,"Center for Architecture, Inc.",,-73.998532,40.728575,"536 LaGuardia Place, New York, 10012",,NYC DCLA,dcla-row-486,DCLA Architecture/Design discipline
,"Center for Art Law, Inc.",,-73.985501,40.703729,"195 Plymouth St, Brooklyn, 11201",,NYC DCLA,dcla-row-488,Design-related name in DCLA Visual Arts discipline
,"Center for Artistic Development, Inc.",,-73.979625,40.577347,"2880 West 12 Street, Brooklyn, 11224",,NYC DCLA,dcla-row-487,Requires manual review
,"Center for Arts Education, Inc.",,-73.991009,40.753632,"266 West 37th Street, 9th Floor, New York, 10018",,NYC DCLA,dcla-row-489,Requires manual review
,"Center for Book Arts, Inc.",,-73.989491,40.744785,"28 West 27th Street, Third Floor, New York, 10001",,NYC DCLA,dcla-row-490,Requires manual review
,Center for Brooklyn History,,-73.9924114,40.6947907,128 Pierrepont Street,,OpenStreetMap,way/241833034,Requires manual review
,"Center for Communication, Inc.",,-73.985501,40.703729,"195 Plymouth St, Brooklyn, 11201",,NYC DCLA,dcla-row-491,Requires manual review
,Center for Contemporary Opera,,-73.978578,40.743422,"236 East 31st St., New York, 10016",,NYC DCLA,dcla-row-492,Requires manual review
,"Center for Curatorial Leadership, Inc.",,-73.957562,40.77528,"174 E 80th St, New York, 10075",,NYC DCLA,dcla-row-493,Requires manual review
,Center for Educational Innovation-Public Education Association,,-73.976663,40.750583,"369 Lexington Avenue, New York, 10017",,NYC DCLA,dcla-row-494,Requires manual review
,Center for Italian Modern Art,,-73.998662,40.721252,"421 Broome Street, New York, 10013",,NYC DCLA,dcla-row-495,Design-related name in DCLA Museum discipline
,Center for Jewish History,,-73.9937182,40.7375904,,,OpenStreetMap,node/368043657,Requires manual review
,Center for Jewish History,,-73.993454,40.737677,"15 West 16th Street, New York, 10011",,NYC DCLA,dcla-row-496,Requires manual review
,"Center for Performance Research, Inc.",,-73.946456,40.716664,"361 Manhattan Avenue, New York, 11211",,NYC DCLA,dcla-row-497,Requires manual review
,Center for the Study of Classical Architecture,,-73.980848,40.755156,"20 West 44th Street, New York, 10036",,NYC DCLA,dcla-row-498,DCLA Architecture/Design discipline
,Center for Traditional Music and Dance,,-74.013096,40.706045,"32 Broadway, New York, 10004",,NYC DCLA,dcla-row-499,Requires manual review
,"Center for Urban Pedagogy, Inc.",,-73.987671,40.674909,"232 Third Street #D201, Brooklyn, 11215",,NYC DCLA,dcla-row-500,Requires manual review
,"CenterStage: The Queens Center for the Performing Arts, Inc.",,-73.831899,40.760399,"135-32 38th Avenue, Flushing, 11354",,NYC DCLA,dcla-row-501,Requires manual review
,"Central Astoria Local Development Coalition, Inc.",,-73.912931,40.767773,"25-69 38th St, Astoria, 11103",,NYC DCLA,dcla-row-503,Requires manual review
